"Downloaded on",03/04/2025,"18:45:05 EST"
"Search URL",https://www.congress.gov/search?q=%7B%22source%22%3A%22legislation%22%2C%22chamber%22%3A%22Senate%22%2C%22type%22%3A%22bills%22%2C%22party%22%3A%5B%22Republican%22%2C%22Independent%22%5D%2C%22congress%22%3A%5B%22113%22%5D%7D

,"Resize row height to view Amendment Text (Latest) as Excel may have collapsed cells with large texts."

"Legislation Number",URL,Congress,Title,Sponsor,"Party of Sponsor","Date of Introduction",Committees,"Latest Action","Latest Action Date",Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,"Number of Cosponsors",Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,"Number of Related Bills","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill Relationships Identified by","Related Bill Relationships Identified by","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Latest Summary","Amends Bill","Date Offered","Date Submitted","Date Proposed","Amendment Text (Latest)","Amends Amendment"
"S. 572",https://www.congress.gov/bill/113th-congress/senate-bill/572,"113th Congress (2013-2014)","Veterans Second Amendment Protection Act","Burr, Richard [Sen.-R-NC] (Introduced 03/14/2013)",Republican,03/14/2013,"Senate - Veterans' Affairs","Placed on Senate Legislative Calendar under General Orders. Calendar No. 164.",09/04/2013,"Inhofe, James M. [Sen.-R-OK]","Enzi, Michael B. [Sen.-R-WY]","Roberts, Pat [Sen.-R-KS]","Crapo, Mike [Sen.-R-ID]","Chambliss, Saxby [Sen.-R-GA]","Vitter, David [Sen.-R-LA]","Thune, John [Sen.-R-SD]","Wicker, Roger F. [Sen.-R-MS]","Risch, James E. [Sen.-R-ID]","Boozman, John [Sen.-R-AR]","Moran, Jerry [Sen.-R-KS]","Cochran, Thad [Sen.-R-MS]","Sessions, Jeff [Sen.-R-AL]","Murkowski, Lisa [Sen.-R-AK]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,"Armed Forces and National Security","Firearms and explosives","Licensing and registrations","Mental health","Veterans' medical care",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,H.R.577,H.R.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"02/15/2013 Referred to the Subcommittee on Disability Assistance and Memorial Affairs.","07/19/2013 Placed on the Union Calendar, Calendar No. 114.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>(This measure has not been amended since it was introduced. The summary of that version is repeated here.)</b></p> <p>Veterans Second Amendment Protection Act - Prohibits, in any case arising out of the administration of laws and benefits by the Secretary of Veterans Affairs (VA), any person who is mentally incapacitated, deemed mentally incompetent, or experiencing an extended loss of consciousness from being considered adjudicated as a mental defective for purposes of the right to receive or transport firearms without the order or finding of a judicial authority of competent jurisdiction that such person is a danger to himself or herself or others.</p>",,,,,,
"S. 571",https://www.congress.gov/bill/113th-congress/senate-bill/571,"113th Congress (2013-2014)","A bill to amend the Federal Water Pollution Control Act to establish a deadline for restricting sewage dumping into the Great Lakes and to fund programs and activities for improving wastewater discharges into the Great Lakes.","Kirk, Mark Steven [Sen.-R-IL] (Introduced 03/14/2013)",Republican,03/14/2013,"Senate - Environment and Public Works","Committee on Environment and Public Works Senate Subcommittee on Water and Wildlife. Hearings held. With printed Hearing: S.Hrg. 113-772.",07/16/2014,"Durbin, Richard J. [Sen.-D-IL]","Levin, Carl [Sen.-D-MI]","Stabenow, Debbie [Sen.-D-MI]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Aquatic ecology","Environmental Protection","Government information and archives","Government trust funds","Great Lakes","Lakes and rivers","Marine pollution","Pollution liability","Solid waste and recycling","Water quality",Wetlands,"Wildlife conservation and habitat protection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"03/15/2013 Referred to the Subcommittee on Water Resources and Environment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p>Great Lakes Water Protection Act - Amends the Federal Water Pollution Control Act (commonly known as the Clean Water Act) to prohibit a publicly owned treatment works (POTW) from performing a discharge (defined as an intentional diversion of waste streams to bypass any portion of a treatment facility which results in a discharge of untreated or partially treated sewage into the Great Lakes) unless: (1) the bypass is unavoidable to prevent loss of life, personal injury, or severe property damage, there is no feasible alternative, and the treatment works provides notice; or (2) the bypass does not cause effluent limitations to be exceeded and is for essential maintenance to ensure efficient operation of the treatment facility. </p> <p>Requires a POTW to provide prior notice for any anticipated discharge, or notice as soon as practicable for any unanticipated discharge (but no later than two hours after a discharge begins for a POTW with an automated detection system or 12 hours after a discharge begins for a POTW without such system), to: (1) the Administrator of the Environmental Protection Agency (EPA) (or a state if the state has an approved permit program), (2) each local health department (or a state health department if a local department does not exist), (3) the municipality in which a discharge occurred, (4) each municipality with jurisdiction over waters that may be affected, (5) a daily newspaper of general circulation in each county in which such a municipality is located, and (6) the public.</p> <p>Requires a POTW, within five days after such initial notice, to provide follow-up notice regarding the cause of, reason for, dates and times of, anticipated duration of, volume of, public access areas affected by, and steps taken or planned to reduce, eliminate, and prevent recurrence of, the discharge. Requires the Administrator (or a state with an approved permit program) to annually publish and make available to the public a list of the POTWs from which a follow-up notice was received. </p> <p> Includes among prohibited bypasses those resulting in discharges from a POTW that consist of effluent routed around treatment units and blended with effluent from treatment units prior to discharge.</p> <p>Directs the Administrator to establish procedures to ensure that permits issued to POTWs under the National Pollutant Discharge Elimination System include requirements to comply with this Act.</p> <p>Establishes a maximum civil penalty of $100,000 per day for violations of this Act occurring on or after January 1, 2033. </p> <p>Establishes the Great Lakes Cleanup Fund into which penalties for violations of this Act shall be deposited and from which amounts shall be provided for improving wastewater discharges.</p>",,,,,,
"S. 564",https://www.congress.gov/bill/113th-congress/senate-bill/564,"113th Congress (2013-2014)","A bill to amend the Federal Power Act to remove the authority of the Federal Energy Commission to collect land use fees for land that has been sold, exchanged, or otherwise transferred from Federal ownership but that is subject to a power site reservation.","Murkowski, Lisa [Sen.-R-AK] (Introduced 03/14/2013)",Republican,03/14/2013,"Senate - Energy and Natural Resources","Read twice and referred to the Committee on Energy and Natural Resources.",03/14/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Electric power generation and transmission",Energy,"Land transfers","Land use and conservation","Licensing and registrations","User charges and fees",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p>Amends the Federal Power Act regarding annual charges payable by licensees to the United States for use of federal lands to exclude land that has been sold, exchanged, or otherwise transferred from federal ownership, yet remains subject to a power site reservation under the Act. </p> <BR> <BR>",,,,,,
"S. 563",https://www.congress.gov/bill/113th-congress/senate-bill/563,"113th Congress (2013-2014)","A bill to provide certainty that Congress and the Administration will undertake substantive and structural housing finance reform, and for other purposes.","Corker, Bob [Sen.-R-TN] (Introduced 03/14/2013)",Republican,03/14/2013,"Senate - Banking, Housing, and Urban Affairs","Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",03/14/2013,"Vitter, David [Sen.-R-LA]","Warner, Mark R. [Sen.-D-VA]","Warren, Elizabeth [Sen.-D-MA]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Government corporations and government-sponsored enterprises","Housing and Community Development","Housing finance and home ownership",Securities,"User charges and fees",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"06/13/2013 Referred to the Committee on Financial Services, and in addition to the Committee on the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p>Jumpstart GSE Reform Act - Prohibits the use of an increase in the guarantee fee required to be charged by the Federal National Mortgage Association (Fannie Mae), the Federal Home Loan Mortgage Corporation (Freddie Mac), or any affiliate of such organizations (enterprises) to offset an increase in outlays or a reduction in revenues for any purposes other than those related to the enterprises' business functions under: (1) the congressional budget, (2) the Balanced Budget and Emergency Deficit Control Act of 1985 (Gramm-Rudman-Hollings Act), or (3) the Statutory Pay-As-You-Act 2010. </p> <p>Prohibits the Secretary of the Treasury from selling, transferring, relinquishing, liquidating, divesting, or otherwise disposing of any outstanding shares of senior preferred stock acquired pursuant to a specified Senior Preferred Stock Purchase Agreement between the Department of the Treasury and an enterprise until Congress has passed and the President has signed into law legislation that includes a specific instruction to the Secretary regarding the sale, transfer, relinquishment, liquidation, divestiture, or other disposition of the senior preferred stock so acquired.</p>",,,,,,
"S. 560",https://www.congress.gov/bill/113th-congress/senate-bill/560,"113th Congress (2013-2014)","A bill to provide that the individual mandate under the Patient Protection and Affordable Care Act shall not be construed as a tax.","Lee, Mike [Sen.-R-UT] (Introduced 03/14/2013)",Republican,03/14/2013,"Senate - Finance","Read twice and referred to the Committee on Finance.",03/14/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Constitution and constitutional amendments",Health,"Health care costs and insurance","Health care coverage and access","Income tax rates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p>Amends the Patient Protection and Affordable Care Act (PPACA)&nbsp;to provide that&nbsp;provisions of such Act&nbsp;imposing a penalty&nbsp;for failure to purchase minimum&nbsp;essential health care coverage shall not be construed as imposing any tax or as an exercise of any power of Congress under the Constitution&nbsp;to impose a tax.&nbsp;Makes the effective date of the amendment made by this Act retroactive to the enactment date of PPACA.</p>",,,,,,
"S. 559",https://www.congress.gov/bill/113th-congress/senate-bill/559,"113th Congress (2013-2014)","Justice for Former American Hostages in Iran Act of 2013","Isakson, Johnny [Sen.-R-GA] (Introduced 03/13/2013)",Republican,03/13/2013,"Senate - Foreign Relations","Placed on Senate Legislative Calendar under General Orders. Calendar No. 183.",09/12/2013,"Blumenthal, Richard [Sen.-D-CT]","Heinrich, Martin [Sen.-D-NM]","Coons, Christopher A. [Sen.-D-DE]","Murray, Patty [Sen.-D-WA]","Wicker, Roger F. [Sen.-R-MS]","Hagan, Kay R. [Sen.-D-NC]","Harkin, Tom [Sen.-D-IA]","Graham, Lindsey [Sen.-R-SC]","Schumer, Charles E. [Sen.-D-NY]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,"Civil actions and liability","Diplomacy, foreign officials, Americans abroad","Government liability","Government trust funds","International Affairs",Iran,"Middle East",Sanctions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"10/15/2013 Referred to the Subcommittee on the Constitution and Civil Justice.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p>Justice for Former American Hostages in Iran Act of 2013 - Establishes in the Treasury the American Hostages in Iran Compensation Fund for the purpose of making payments to the 52 Americans held hostage in the U.S. embassy in Tehran, Iran, from November 3, 1979-January 20, 1981. </p> <p>Imposes a surcharge, to be deposited into the Fund, of 30% on the amount of: (1) any fine or monetary penalty assessed on a person for violation of a law or regulation penalizing any economic activity relating to Iran that is administered by the Department of the Treasury, the Department of Justice (DOJ), or the Department of Commerce; or (2) the monetary amount of a settlement entered into by a person regarding a suspected violation of such a law or regulation. </p> <p> Requires Fund payments of $150,000 plus $5,000 for each day of captivity first to each living former hostage and then to the estate of each deceased former hostage. </p> <p>Requires a payment recipient to waive and forever release all existing claims against Iran and the United States arising out of the hostage events.</p> <p>Directs the Secretary to notify each individual qualified to receive a payment of the individual's claim status.</p> <p>States that: (1) if a claim is denied or approved for less than the full amount, the individual shall be entitled to submit additional information; (2) the Secretary may affirm, modify, or revise the former action; and (3) the Secretary's actions in identifying claimants and in disbursing Fund amounts shall be final on all questions of law and fact, and shall not be subject to review by any other U.S. official, agency, or court.</p> <p>Directs the Secretary to report annually to Congress on the status of the Fund until the date: (1) on which all amounts have been made to all recipients, or (2) five years after the date of enactment of this Act.</p>",,,,,,
"S. 558",https://www.congress.gov/bill/113th-congress/senate-bill/558,"113th Congress (2013-2014)","A bill to prohibit the Administrator of the Environmental Protection Agency from awarding any grant, contract, cooperative agreement, or other financial assistance under section 103 of the Clean Air Act for any program, project, or activity outside the United States.","Paul, Rand [Sen.-R-KY] (Introduced 03/13/2013)",Republican,03/13/2013,,"Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 26.",03/14/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Air quality","Environmental Protection Agency (EPA)","Environmental assessment, monitoring, research","Environmental Protection","Public contracts and procurement","Research administration and funding","Research and development",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"03/21/2013 Referred to the Subcommittee on Environment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p>Accountability in Grants Act of 2013 - Amends the Clean Air Act to prohibit the Administrator of the Environmental Protection Agency (EPA) from awarding grants, contracts, cooperative agreements, or other financial assistance under the national research and development program for the prevention and control of air pollution for any program, project, or activity that will be carried out outside the United States or its territories and possessions.</p>",,,,,,
"S. 554",https://www.congress.gov/bill/113th-congress/senate-bill/554,"113th Congress (2013-2014)","A bill to provide for a biennial budget process and a biennial appropriations process and to enhance oversight and the performance of the Federal Government.","Isakson, Johnny [Sen.-R-GA] (Introduced 03/13/2013)",Republican,03/13/2013,"Senate - Budget","Read twice and referred to the Committee on the Budget.",03/13/2013,"Enzi, Michael B. [Sen.-R-WY]","Klobuchar, Amy [Sen.-D-MN]","Shaheen, Jeanne [Sen.-D-NH]","Manchin, Joe, III [Sen.-D-WV]","King, Angus S., Jr. [Sen.-I-ME]","Murkowski, Lisa [Sen.-R-AK]","Alexander, Lamar [Sen.-R-TN]","Portman, Rob [Sen.-R-OH]","Collins, Susan M. [Sen.-R-ME]","Cornyn, John [Sen.-R-TX]","Begich, Mark [Sen.-D-AK]","Kaine, Tim [Sen.-D-VA]","Chambliss, Saxby [Sen.-R-GA]","Barrasso, John [Sen.-R-WY]","Harkin, Tom [Sen.-D-IA]","Ayotte, Kelly [Sen.-R-NH]","Warner, Mark R. [Sen.-D-VA]","Hagan, Kay R. [Sen.-D-NC]","Heinrich, Martin [Sen.-D-NM]","McCain, John [Sen.-R-AZ]","Vitter, David [Sen.-R-LA]","Fischer, Deb [Sen.-R-NE]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,Appropriations,"Budget process","Economics and Public Finance","Financial crises and stabilization","Homeland security","Performance measurement","Veterans' medical care",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,H.R.879,H.R.1654,H.R.1762,H.R.1869,H.R.3059,S.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"02/28/2013 Referred to the Committee on the Budget, and in addition to the Committees on Rules, and Oversight and Government Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.","04/18/2013 Referred to the Committee on the Budget, and in addition to the Committees on Rules, Oversight and Government Reform, and Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.","04/25/2013 Referred to the Committee on the Budget, and in addition to the Committees on Rules, and Oversight and Government Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.","12/11/2014 Placed on the Union Calendar, Calendar No. 492.","08/02/2013 Referred to the Committee on the Budget, and in addition to the Committees on Oversight and Government Reform, and Rules, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.","03/20/2013 Read twice and referred to the Committee on the Budget.",,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p>Biennial Budgeting and Appropriations Act - Amends the Congressional Budget Act of 1974 to require: (1) biennial (currently annual) budget resolutions, (2) biennial appropriations Acts, and (3) biennial government strategic and performance plans.</p> <p>Defines the budget biennium as the two consecutive fiscal years beginning on October 1 of any odd-numbered year.</p> <p>Requires the Director of the Office of Management and Budget (OMB) to: (1) determine the impact and feasibility of changing the definition of a fiscal year and the budget process based on that definition to a two-year fiscal period with a biennial budget process based on such period, and (2) report the findings to the House and Senate Budget Committees.</p>",,,,,,
"S. 550",https://www.congress.gov/bill/113th-congress/senate-bill/550,"113th Congress (2013-2014)","A bill to amend the Small Business Investment Act of 1958 to provide for increased limitations on leverage for multiple licenses under common control, and for other purposes.","Risch, James E. [Sen.-R-ID] (Introduced 03/13/2013)",Republican,03/13/2013,"Senate - Small Business and Entrepreneurship","Committee on Small Business and Entrepreneurship. Hearings held. Hearings printed: S.Hrg. 113-309.",03/14/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Business investment and capital",Commerce,"Government lending and loan guarantees","Small business",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"03/13/2013 Referred to the House Committee on Small Business.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p>Small Business Investment Company Modernization Act of 2013 - Amends the Small Business Investment Act of 1958 to increase from $225 million to $350 million the maximum amount of outstanding leverage to be made available by the Small Business Administration (SBA) to two or more commonly controlled small business investment companies not under capital impairment.</p>",,,,,,
"S. 547",https://www.congress.gov/bill/113th-congress/senate-bill/547,"113th Congress (2013-2014)","A bill to prevent a fiscal crisis by enacting legislation to balance the Federal budget through reductions of discretionary and mandatory spending.","Enzi, Michael B. [Sen.-R-WY] (Introduced 03/13/2013)",Republican,03/13/2013,"Senate - Budget","Read twice and referred to the Committee on the Budget.",03/13/2013,"Vitter, David [Sen.-R-LA]","Isakson, Johnny [Sen.-R-GA]","Barrasso, John [Sen.-R-WY]","Paul, Rand [Sen.-R-KY]","Rubio, Marco [Sen.-R-FL]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"Budget deficits and national debt","Budget process","Economics and Public Finance","House of Representatives","Legislative rules and procedure",Senate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,H.R.1202,S.1436,S.2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"03/14/2013 Referred to the Committee on the Budget, and in addition to the Committee on Rules, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.","08/01/2013 Read twice and referred to the Committee on the Budget.","06/19/2014 Read twice and referred to the Committee on the Budget.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p>One Percent Spending Reduction Act of 2013 - Amends the Balanced Budget and Emergency Deficit Control Act of 1985 (Gramm-Rudman-Hollings Act) to establish the aggregate outlay (outlay cap) (less net interest payments) for FY2014 at $3.329 trillion, less 1%.</p> <p>Reduces each outlay cap for FY2015-FY2016 by 1% of the previous fiscal year's outlay cap.</p> <p>Requires the outlay cap for FY2017 and each subsequent fiscal year to be 19% of the gross domestic product (GDP) for that fiscal year as estimated by the Office of Management and Budget (OMB).</p> <p>Prohibits the outlay caps from being less than those for the preceding fiscal year for FY2018 and any ensuing fiscal year.</p> <p>Requires a sequestration by OMB within 45 days after the beginning of a fiscal year to eliminate any excess outlay amount.</p> <p>Prescribes requirements for Congressional Budget Office (CBO) and OMB sequestration preview reports and an OMB final sequestration report, accompanied by a presidential order detailing uniform spending reductions equal to the excess outlay amount.</p> <p>Requires the House and the Senate budget committees to report a resolution directing the committees of their respective chambers to change existing law to achieve the spending reductions outlined in the OMB August 20 report to meet the outlay limits, if a sequestration is projected.</p> <p>States that if, after November 14, a bill resulting in outlays for the current fiscal year is enacted that causes excess outlays, the excess outlays for the next fiscal year shall be increased by the amount or amounts of that breach.</p> <p>Repeals provisions of the Gramm-Rudman-Hollings Act terminating Pay-As-You-Go (PAYGO) enforcement mechanisms under such Act.</p> <p>Amends the Congressional Budget Act of 1974 to make it out of order in both chambers to consider any bill, joint resolution, amendment, or conference report that includes any provision that would cause the most recently reported, current outlay cap to be exceeded. Prescribes procedures for waiver or suspension of this rule.</p>",,,,,,
